tree_id,date,diameter,height,phase,first_diameter,first_height,diameter_inc_t0,height_inc_t0,diameter_rel,height_rel,diameter_inc_t0_rel,height_inc_t0_rel,phase_diameter_baseline,phase_height_baseline,diameter_inc_phase_rel,height_inc_phase_rel,delta_t_years,diameter_inc_dt,height_inc_dt,diameter_agr,height_agr,diameter_rgr,height_rgr
287,2025-09-01,NA,87,September+,7.2,56.6,NA,30.4,NA,1.5371024734982333,NA,0.5371024734982331,12.58,82,NA,0.060975609756097615,0.008213552361396304,NA,NA,NA,NA,NA,NA
287,2025-09-29,14.4,93,September+,7.2,56.6,7.2,36.4,2,1.6431095406360423,1,0.6431095406360423,12.58,82,0.1446740858505564,0.13414634146341453,0.07665982203969883,NA,6,NA,78.26785714285715,NA,0.8699651619871486
287,2025-11-05,14.79,93,September+,7.2,56.6,7.589999999999999,36.4,2.0541666666666667,1.6431095406360423,1.0541666666666665,0.6431095406360423,12.58,82,0.17567567567567566,0.13414634146341453,0.10130047912388775,0.3899999999999988,0,3.8499324324324204,0,0.2638000369975754,0
287,2025-12-02,14.59,92,September+,7.2,56.6,7.39,35.4,2.026388888888889,1.6254416961130742,1.0263888888888888,0.6254416961130742,12.58,82,0.15977742448330678,0.12195121951219523,0.07392197125256673,-0.1999999999999993,-1,-2.705555555555546,-13.527777777777779,-0.1841795335989698,-0.14624767063203048
288,2025-03-07,8.4,48.5,until June,8.4,48.5,0,0,1,1,0,0,8.4,48.5,0,0,NA,NA,NA,NA,NA,NA,NA
288,2025-05-08,9.5,54,until June,8.4,48.5,1.0999999999999996,5.5,1.130952380952381,1.1134020618556701,0.1309523809523809,0.1134020618556701,8.4,48.5,0.13095238095238093,0.11340206185567014,0.1697467488021903,1.0999999999999996,5.5,6.4802419354838685,32.40120967741935,0.7249628851544727,0.6328265453025927
288,2025-06-11,9.55,54.5,until June,8.4,48.5,1.1500000000000004,6,1.1369047619047619,1.1237113402061856,0.13690476190476195,0.12371134020618557,8.4,48.5,0.13690476190476186,0.12371134020618557,0.09308692676249145,0.05000000000000071,0.5,0.5371323529411841,5.3713235294117645,0.05639197757099987,0.09901127285510242
288,2025-07-09,11.98,69,July-August,8.4,48.5,3.58,20.5,1.4261904761904762,1.422680412371134,0.4261904761904762,0.422680412371134,9.55,54.5,0.25445026178010477,0.2660550458715596,0.07665982203969883,2.4299999999999997,14.5,31.69848214285714,189.14732142857144,2.9571871178786115,3.077306947124084
288,2025-08-05,14.870000000000001,69.5,July-August,8.4,48.5,6.470000000000001,21,1.7702380952380954,1.4329896907216495,0.7702380952380953,0.4329896907216495,9.55,54.5,0.5570680628272251,0.27522935779816504,0.07392197125256673,2.8900000000000006,0.5,39.09527777777779,6.763888888888889,2.923449741977175,0.09767391008577457
288,2025-08-29,15.56,NA,July-August,8.4,48.5,7.16,NA,1.8523809523809525,NA,0.8523809523809524,NA,9.55,54.5,0.6293193717277485,NA,0.06570841889117043,0.6899999999999995,NA,10.500937499999992,NA,0.690288383796084,NA
288,2025-09-01,NA,89,September+,8.4,48.5,NA,40.5,NA,1.8350515463917525,NA,0.8350515463917526,15.56,69.5,NA,0.28057553956834536,0.008213552361396304,NA,NA,NA,NA,NA,NA
288,2025-09-29,15.42,89,September+,8.4,48.5,7.02,40.5,1.8357142857142856,1.8350515463917525,0.8357142857142856,0.8350515463917526,15.56,69.5,-0.00899742930591263,0.28057553956834536,0.07665982203969883,NA,0,NA,0,NA,0
288,2025-11-05,15.34,89,September+,8.4,48.5,6.9399999999999995,40.5,1.8261904761904761,1.8350515463917525,0.8261904761904761,0.8350515463917526,15.56,69.5,-0.014138817480719879,0.28057553956834536,0.10130047912388775,-0.08000000000000007,0,-0.7897297297297304,0,-0.051347952557182074,0
288,2025-12-02,15.28,88,September+,8.4,48.5,6.879999999999999,39.5,1.8190476190476188,1.8144329896907216,0.8190476190476189,0.8144329896907216,15.56,69.5,-0.01799485861182526,0.26618705035971213,0.07392197125256673,-0.0600000000000005,-1,-0.8116666666666734,-13.527777777777779,-0.05301552615995321,-0.152857872462924
289,2025-03-07,4.8,27,until June,4.8,27,0,0,1,1,0,0,4.8,27,0,0,NA,NA,NA,NA,NA,NA,NA
289,2025-05-08,5.2700000000000005,36,until June,4.8,27,0.47000000000000064,9,1.0979166666666669,1.3333333333333333,0.0979166666666668,0.3333333333333333,4.8,27,0.09791666666666687,0.33333333333333326,0.1697467488021903,0.47000000000000064,9,2.768830645161294,53.02016129032258,0.5503165468475852,1.6947722090808537
289,2025-06-11,5.24,36,until June,4.8,27,0.4400000000000004,9,1.0916666666666668,1.3333333333333333,0.09166666666666676,0.3333333333333333,4.8,27,0.09166666666666679,0.33333333333333326,0.09308692676249145,-0.03000000000000025,0,-0.32227941176470853,0,-0.06132831342564613,0
289,2025-07-09,5.22,34,July-August,4.8,27,0.41999999999999993,7,1.0875,1.2592592592592593,0.0875,0.25925925925925924,5.24,36,-0.003816793893129833,-0.05555555555555558,0.07665982203969883,-0.020000000000000462,-2,-0.2608928571428632,-26.089285714285715,-0.04988397229024611,-0.7456110948228978
289,2025-08-05,5.92,35.5,July-August,4.8,27,1.12,8.5,1.2333333333333334,1.3148148148148149,0.23333333333333336,0.3148148148148148,5.24,36,0.1297709923664121,-0.01388888888888884,0.07392197125256673,0.7000000000000002,1.5,9.469444444444447,20.291666666666668,1.7023226636018265,0.5840235471765705
289,2025-08-29,6.5,NA,July-August,4.8,27,1.7000000000000002,NA,1.3541666666666667,NA,0.35416666666666674,NA,5.24,36,0.24045801526717558,NA,0.06570841889117043,0.5800000000000001,NA,8.826875000000001,NA,1.4224315480863965,NA
289,2025-09-01,NA,37,September+,4.8,27,NA,10,NA,1.3703703703703705,NA,0.37037037037037035,6.5,35.5,NA,0.04225352112676051,0.008213552361396304,NA,NA,NA,NA,NA,NA
289,2025-09-29,7.08,37,September+,4.8,27,2.2800000000000002,10,1.475,1.3703703703703705,0.4750000000000001,0.37037037037037035,6.5,35.5,0.08923076923076922,0.04225352112676051,0.07665982203969883,NA,0,NA,0,NA,0
289,2025-11-05,7.24,36,September+,4.8,27,2.4400000000000004,9,1.5083333333333335,1.3333333333333333,0.5083333333333334,0.3333333333333333,6.5,35.5,0.11384615384615393,0.014084507042253502,0.10130047912388775,0.16000000000000014,-1,1.5794594594594609,-9.871621621621621,0.22060407695275008,-0.27047230600564315
289,2025-12-02,7.119999999999999,37,September+,4.8,27,2.3199999999999994,10,1.4833333333333332,1.3703703703703705,0.4833333333333332,0.37037037037037035,6.5,35.5,0.09538461538461518,0.04225352112676051,0.07392197125256673,-0.120000000000001,1,-1.6233333333333468,13.527777777777779,-0.22609625650588266,0.37064723415588136
290,2025-03-07,5.8,42.5,until June,5.8,42.5,0,0,1,1,0,0,5.8,42.5,0,0,NA,NA,NA,NA,NA,NA,NA
290,2025-05-08,6.8,53,until June,5.8,42.5,1,10.5,1.1724137931034482,1.2470588235294118,0.1724137931034483,0.24705882352941178,5.8,42.5,0.17241379310344818,0.24705882352941178,0.1697467488021903,1,10.5,5.891129032258064,61.85685483870967,0.9370706405402149,1.3006896401829748
290,2025-06-11,6.7,53,until June,5.8,42.5,0.9000000000000004,10.5,1.1551724137931034,1.2470588235294118,0.1551724137931035,0.24705882352941178,5.8,42.5,0.15517241379310343,0.24705882352941178,0.09308692676249145,-0.09999999999999964,0,-1.0742647058823491,0,-0.1591532377359586,0
290,2025-07-09,6.359999999999999,53,July-August,5.8,42.5,0.5599999999999996,10.5,1.096551724137931,1.2470588235294118,0.09655172413793096,0.24705882352941178,6.7,53,-0.0507462686567165,0,0.07665982203969883,-0.34000000000000075,0,-4.435178571428581,0,-0.6793538995944994,0
290,2025-08-05,7.28,51,July-August,5.8,42.5,1.4800000000000004,8.5,1.2551724137931035,1.2,0.2551724137931035,0.2,6.7,53,0.0865671641791046,-0.037735849056603765,0.07392197125256673,0.9200000000000008,-2,12.445555555555567,-27.055555555555557,1.827636392365183,-0.5203632989760214
290,2025-08-29,7.83,NA,July-August,5.8,42.5,2.0300000000000002,NA,1.35,NA,0.35000000000000003,NA,6.7,53,0.16865671641791047,NA,0.06570841889117043,0.5499999999999998,NA,8.370312499999997,NA,1.108406639866723,NA
290,2025-09-01,NA,55,September+,5.8,42.5,NA,12.5,NA,1.2941176470588236,NA,0.29411764705882354,7.83,51,NA,0.07843137254901955,0.008213552361396304,NA,NA,NA,NA,NA,NA
290,2025-09-29,8.739999999999998,56,September+,5.8,42.5,2.9399999999999986,13.5,1.5068965517241377,1.3176470588235294,0.5068965517241377,0.3176470588235294,7.83,51,0.11621966794380567,0.0980392156862746,0.07665982203969883,NA,1,NA,13.044642857142858,NA,0.23504496910190403
290,2025-11-05,9.32,55,September+,5.8,42.5,3.5200000000000005,12.5,1.606896551724138,1.2941176470588236,0.606896551724138,0.29411764705882354,7.83,51,0.19029374201788007,0.07843137254901955,0.10130047912388775,0.5800000000000018,-1,5.725540540540559,-9.871621621621621,0.6342757663710265,-0.17787186850954897
290,2025-12-02,9.03,55,September+,5.8,42.5,3.2299999999999995,12.5,1.5568965517241378,1.2941176470588236,0.5568965517241379,0.29411764705882354,7.83,51,0.15325670498084287,0.07843137254901955,0.07392197125256673,-0.2900000000000009,0,-3.923055555555568,0,-0.4276165899391978,0
291,2025-03-07,3.5,25,until June,3.5,25,0,0,1,1,0,0,3.5,25,0,0,NA,NA,NA,NA,NA,NA,NA
291,2025-05-08,4.08,32.5,until June,3.5,25,0.5800000000000001,7.5,1.1657142857142857,1.3,0.16571428571428573,0.3,3.5,25,0.1657142857142857,0.30000000000000004,0.1697467488021903,0.5800000000000001,7.5,3.4168548387096775,44.18346774193548,0.9033104963876856,1.5456217354314707
291,2025-06-11,4.05,32.5,until June,3.5,25,0.5499999999999998,7.5,1.157142857142857,1.3,0.15714285714285708,0.3,3.5,25,0.15714285714285703,0.30000000000000004,0.09308692676249145,-0.03000000000000025,0,-0.32227941176470853,0,-0.07928188795460649,0
291,2025-07-09,4,32,July-August,3.5,25,0.5,7,1.1428571428571428,1.28,0.14285714285714285,0.28,4.05,32.5,-0.012345679012345623,-0.01538461538461533,0.07665982203969883,-0.04999999999999982,-0.5,-0.6522321428571406,-6.522321428571429,-0.16204733676689423,-0.20224657615219027
291,2025-08-05,4.6899999999999995,32,July-August,3.5,25,1.1899999999999995,7,1.3399999999999999,1.28,0.33999999999999986,0.28,4.05,32.5,0.15802469135802455,-0.01538461538461533,0.07392197125256673,0.6899999999999995,0,9.33416666666666,0,2.1527864942152988,0
291,2025-08-29,5.74,NA,July-August,3.5,25,2.24,NA,1.6400000000000001,NA,0.64,NA,4.05,32.5,0.41728395061728407,NA,0.06570841889117043,1.0500000000000007,NA,15.97968750000001,NA,3.074592742946589,NA
291,2025-09-01,NA,36,September+,3.5,25,NA,11,NA,1.44,NA,0.44,5.74,32,NA,0.125,0.008213552361396304,NA,NA,NA,NA,NA,NA
291,2025-09-29,6.48,36,September+,3.5,25,2.9800000000000004,11,1.8514285714285716,1.44,0.8514285714285715,0.44,5.74,32,0.12891986062717775,0.125,0.07665982203969883,NA,0,NA,0,NA,0
291,2025-11-05,6.08,37,September+,3.5,25,2.58,12,1.737142857142857,1.48,0.7371428571428572,0.48,5.74,32,0.059233449477351874,0.15625,0.10130047912388775,-0.40000000000000036,1,-3.948648648648652,9.871621621621621,-0.62897841093313,0.27047230600564315
291,2025-12-02,5.53,36,September+,3.5,25,2.0300000000000002,11,1.58,1.44,0.5800000000000001,0.44,5.74,32,-0.03658536585365857,0.125,0.07392197125256673,-0.5499999999999998,-1,-7.4402777777777755,-13.527777777777779,-1.282661688226287,-0.37064723415588136
292,2025-03-07,3.7,30,until June,3.7,30,0,0,1,1,0,0,3.7,30,0,0,NA,NA,NA,NA,NA,NA,NA
292,2025-05-08,3.84,35,until June,3.7,30,0.13999999999999968,5,1.0378378378378377,1.1666666666666667,0.03783783783783775,0.16666666666666666,3.7,30,0.03783783783783767,0.16666666666666674,0.1697467488021903,0.13999999999999968,5,0.8247580645161271,29.45564516129032,0.21879386327885547,0.9081215452726774
292,2025-06-11,4.03,37,until June,3.7,30,0.33000000000000007,7,1.0891891891891892,1.2333333333333334,0.08918918918918921,0.23333333333333334,3.7,30,0.08918918918918917,0.2333333333333334,0.09308692676249145,0.1900000000000004,2,2.041102941176475,21.485294117647058,0.5188054975987859,0.5969672980674899
292,2025-07-09,3.74,38,July-August,3.7,30,0.040000000000000036,8,1.010810810810811,1.2666666666666666,0.01081081081081082,0.26666666666666666,4.03,37,-0.07196029776674939,0.027027027027026973,0.07665982203969883,-0.29000000000000004,1,-3.7829464285714294,13.044642857142858,-0.9741839016202912,0.34787775881283645
292,2025-08-05,3.9299999999999997,36,July-August,3.7,30,0.22999999999999954,6,1.062162162162162,1.2,0.062162162162162034,0.2,4.03,37,-0.02481389578163784,-0.027027027027026973,0.07392197125256673,0.1899999999999995,-2,2.570277777777771,-27.055555555555557,0.6703529899848085,-0.7314093544062302
292,2025-08-29,3.74,NA,July-August,3.7,30,0.040000000000000036,NA,1.010810810810811,NA,0.01081081081081082,NA,4.03,37,-0.07196029776674939,NA,0.06570841889117043,-0.1899999999999995,NA,-2.8915624999999925,NA,-0.7541471137329095,NA
292,2025-09-01,NA,35,September+,3.7,30,NA,5,NA,1.1666666666666667,NA,0.16666666666666666,3.74,36,NA,-0.02777777777777779,0.008213552361396304,NA,NA,NA,NA,NA,NA
292,2025-09-29,5.04,35,September+,3.7,30,1.3399999999999999,5,1.362162162162162,1.1666666666666667,0.3621621621621621,0.16666666666666666,3.74,36,0.34759358288770037,-0.02777777777777779,0.07665982203969883,NA,0,NA,0,NA,0
292,2025-11-05,5.25,35,September+,3.7,30,1.5499999999999998,5,1.4189189189189189,1.1666666666666667,0.41891891891891886,0.16666666666666666,3.74,36,0.40374331550802123,-0.02777777777777779,0.10130047912388775,0.20999999999999996,0,2.07304054054054,0,0.40297928374387115,0
292,2025-12-02,5.29,36,September+,3.7,30,1.5899999999999999,6,1.4297297297297298,1.2,0.42972972972972967,0.2,3.74,36,0.41443850267379667,0,0.07392197125256673,0.040000000000000036,1,0.5411111111111115,13.527777777777779,0.10267812313530536,0.3810893634105874
293,2025-03-07,4.4,31,until June,4.4,31,0,0,1,1,0,0,4.4,31,0,0,NA,NA,NA,NA,NA,NA,NA
293,2025-05-08,5.1,40,until June,4.4,31,0.6999999999999993,9,1.159090909090909,1.2903225806451613,0.15909090909090892,0.2903225806451613,4.4,31,0.15909090909090895,0.29032258064516125,0.1697467488021903,0.6999999999999993,9,4.123790322580641,53.02016129032258,0.8697427187728234,1.5016031318857344
293,2025-06-11,5.04,39,until June,4.4,31,0.6399999999999997,8,1.1454545454545453,1.2580645161290323,0.14545454545454536,0.25806451612903225,4.4,31,0.14545454545454528,0.25806451612903225,0.09308692676249145,-0.05999999999999961,-1,-0.6445588235294075,-10.742647058823529,-0.12713340163434692,-0.27198027547829134
293,2025-07-09,4.85,40,July-August,4.4,31,0.4499999999999993,9,1.102272727272727,1.2903225806451613,0.1022727272727271,0.2903225806451613,5.04,39,-0.037698412698412787,0.02564102564102555,0.07665982203969883,-0.1900000000000004,1,-2.478482142857148,13.044642857142858,-0.5012714106482735,0.33026176308078237
293,2025-08-05,5.78,40,July-August,4.4,31,1.38,9,1.3136363636363635,1.2903225806451613,0.3136363636363636,0.2903225806451613,5.04,39,0.14682539682539697,0.02564102564102555,0.07392197125256673,0.9300000000000006,0,12.580833333333342,0,2.373110115469266,0
293,2025-08-29,5.609999999999999,NA,July-August,4.4,31,1.209999999999999,NA,1.2749999999999997,NA,0.27499999999999974,NA,5.04,39,0.11309523809523792,NA,0.06570841889117043,-0.17000000000000082,NA,-2.587187500000012,NA,-0.45432478293421275,NA
293,2025-09-01,NA,41,September+,4.4,31,NA,10,NA,1.3225806451612903,NA,0.3225806451612903,5.609999999999999,40,NA,0.02499999999999991,0.008213552361396304,NA,NA,NA,NA,NA,NA
293,2025-09-29,6.970000000000001,40.5,September+,4.4,31,2.5700000000000003,9.5,1.5840909090909092,1.3064516129032258,0.5840909090909091,0.3064516129032258,5.609999999999999,40,0.24242424242424265,0.012499999999999956,0.07665982203969883,NA,-0.5,NA,-6.522321428571429,NA,-0.16005897568429664
293,2025-11-05,7.109999999999999,44,September+,4.4,31,2.709999999999999,13,1.6159090909090907,1.4193548387096775,0.6159090909090906,0.41935483870967744,5.609999999999999,40,0.267379679144385,0.10000000000000009,0.10130047912388775,0.1399999999999988,3.5,1.3820270270270152,34.55067567567568,0.19631712717168553,0.8182356147042342
293,2025-12-02,7.08,44,September+,4.4,31,2.6799999999999997,13,1.609090909090909,1.4193548387096775,0.609090909090909,0.41935483870967744,5.609999999999999,40,0.2620320855614975,0.10000000000000009,0.07392197125256673,-0.02999999999999936,0,-0.40583333333332466,0,-0.057199991259353565,0
294,2025-03-07,4.1,35,until June,4.1,35,0,0,1,1,0,0,4.1,35,0,0,NA,NA,NA,NA,NA,NA,NA
294,2025-05-08,4.46,45.5,until June,4.1,35,0.3600000000000003,10.5,1.0878048780487806,1.3,0.08780487804878058,0.3,4.1,35,0.08780487804878057,0.30000000000000004,0.1697467488021903,0.3600000000000003,10.5,2.120806451612905,61.85685483870967,0.49580797815330324,1.5456217354314707
294,2025-06-11,4.5,50.5,until June,4.1,35,0.40000000000000036,15.5,1.0975609756097562,1.4428571428571428,0.0975609756097562,0.44285714285714284,4.1,35,0.09756097560975618,0.44285714285714284,0.09308692676249145,0.040000000000000036,5,0.42970588235294155,53.713235294117645,0.09591712880459187,1.1200392359114872
294,2025-07-09,4.819999999999999,47,July-August,4.1,35,0.7199999999999998,12,1.175609756097561,1.3428571428571427,0.17560975609756094,0.34285714285714286,4.5,50.5,0.0711111111111109,-0.06930693069306926,0.07665982203969883,0.3199999999999994,-3.5,4.174285714285706,-45.65625000000001,0.8961217161534717,-0.9369410554339714
294,2025-08-05,5.430000000000001,49.5,July-August,4.1,35,1.330000000000001,14.5,1.3243902439024393,1.4142857142857144,0.3243902439024393,0.4142857142857143,4.5,50.5,0.20666666666666678,-0.01980198019801982,0.07392197125256673,0.6100000000000012,2.5,8.251944444444462,33.81944444444444,1.6120404240328992,0.7010780013903772
294,2025-08-29,6.04,NA,July-August,4.1,35,1.9400000000000004,NA,1.4731707317073173,NA,0.4731707317073172,NA,4.5,50.5,0.3422222222222222,NA,0.06570841889117043,0.6099999999999994,NA,9.283437499999991,NA,1.6202623620758807,NA
294,2025-09-01,NA,54,September+,4.1,35,NA,19,NA,1.542857142857143,NA,0.5428571428571428,6.04,49.5,NA,0.09090909090909083,0.008213552361396304,NA,NA,NA,NA,NA,NA
294,2025-09-29,6.88,51,September+,4.1,35,2.7800000000000002,16,1.678048780487805,1.457142857142857,0.678048780487805,0.45714285714285713,6.04,49.5,0.13907284768211925,0.030303030303030276,0.07665982203969883,NA,-3,NA,-39.13392857142858,NA,-0.7456110948229036
294,2025-11-05,6.6899999999999995,53,September+,4.1,35,2.59,18,1.6317073170731708,1.5142857142857142,0.6317073170731707,0.5142857142857142,6.04,49.5,0.10761589403973493,0.07070707070707072,0.10130047912388775,-0.1900000000000004,2,-1.875608108108112,19.743243243243242,-0.27645257008968377,0.3797245695230426
294,2025-12-02,7.109999999999999,54,September+,4.1,35,3.01,19,1.7341463414634146,1.542857142857143,0.7341463414634146,0.5428571428571428,6.04,49.5,0.17715231788079455,0.09090909090909083,0.07392197125256673,0.41999999999999993,1,5.681666666666666,13.527777777777779,0.8236843342147515,0.2528630215810638
295,2025-03-07,4.4,28,until June,4.4,28,0,0,1,1,0,0,4.4,28,0,0,NA,NA,NA,NA,NA,NA,NA
295,2025-05-08,5.1,39,until June,4.4,28,0.6999999999999993,11,1.159090909090909,1.3928571428571428,0.15909090909090892,0.39285714285714285,4.4,28,0.15909090909090895,0.3928571428571428,0.1697467488021903,0.6999999999999993,11,4.123790322580641,64.8024193548387,0.8697427187728234,1.9520676436670987
295,2025-06-11,5.25,43,until June,4.4,28,0.8499999999999996,15,1.1931818181818181,1.5357142857142858,0.1931818181818181,0.5357142857142857,4.4,28,0.19318181818181812,0.5357142857142858,0.09308692676249145,0.15000000000000036,4,1.6113970588235331,42.970588235294116,0.31140287773398345,1.0488956178888338
295,2025-07-09,5.03,43,July-August,4.4,28,0.6299999999999999,15,1.143181818181818,1.5357142857142858,0.14318181818181813,0.5357142857142857,5.25,43,-0.04190476190476189,0,0.07665982203969883,-0.21999999999999975,0,-2.8698214285714254,0,-0.5584162779521726,0
295,2025-08-05,5.55,40,July-August,4.4,28,1.1499999999999995,12,1.2613636363636362,1.4285714285714286,0.26136363636363624,0.42857142857142855,5.25,43,0.05714285714285716,-0.06976744186046513,0.07392197125256673,0.5199999999999996,-3,7.034444444444439,-40.583333333333336,1.3308349598872373,-0.9783378385910535
295,2025-08-29,4.94,NA,July-August,4.4,28,0.54,NA,1.1227272727272728,NA,0.12272727272727273,NA,5.25,43,-0.059047619047619015,NA,0.06570841889117043,-0.6099999999999994,NA,-9.283437499999991,NA,-1.7719585788748513,NA
295,2025-09-01,NA,43,September+,4.4,28,NA,15,NA,1.5357142857142858,NA,0.5357142857142857,4.94,40,NA,0.07499999999999996,0.008213552361396304,NA,NA,NA,NA,NA,NA
295,2025-09-29,6.319999999999999,43,September+,4.4,28,1.919999999999999,15,1.436363636363636,1.5357142857142858,0.4363636363636361,0.5357142857142857,4.94,40,0.27935222672064763,0.07499999999999996,0.07665982203969883,NA,0,NA,0,NA,0
295,2025-11-05,6.64,43,September+,4.4,28,2.2399999999999993,15,1.5090909090909088,1.5357142857142858,0.5090909090909089,0.5357142857142857,4.94,40,0.34412955465587025,0.07499999999999996,0.10130047912388775,0.3200000000000003,0,3.1589189189189217,0,0.4875865914629144,0
295,2025-12-02,6.68,45,September+,4.4,28,2.2799999999999994,17,1.518181818181818,1.6071428571428572,0.518181818181818,0.6071428571428571,4.94,40,0.35222672064777316,0.125,0.07392197125256673,0.040000000000000036,2,0.5411111111111115,27.055555555555557,0.08124815881453157,0.6150048937605771
296,2025-03-07,3.6,25.5,until June,3.6,25.5,0,0,1,1,0,0,3.6,25.5,0,0,NA,NA,NA,NA,NA,NA,NA
296,2025-05-08,4.05,29,until June,3.6,25.5,0.44999999999999973,3.5,1.125,1.1372549019607843,0.12499999999999992,0.13725490196078433,3.6,25.5,0.125,0.13725490196078427,0.1697467488021903,0.44999999999999973,3.5,2.651008064516127,20.618951612903224,0.6938750608628081,0.7577015685406413
296,2025-06-11,4.05,29.5,until June,3.6,25.5,0.44999999999999973,4,1.125,1.1568627450980393,0.12499999999999992,0.1568627450980392,3.6,25.5,0.125,0.15686274509803932,0.09308692676249145,0,0.5,0,5.3713235294117645,0,0.18363946424954075
296,2025-07-09,4.2,29,July-August,3.6,25.5,0.6000000000000001,3.5,1.1666666666666667,1.1372549019607843,0.16666666666666669,0.13725490196078433,4.05,29.5,0.0370370370370372,-0.016949152542372836,0.07665982203969883,0.15000000000000036,-0.5,1.9566964285714334,-6.522321428571429,0.4744029297647164,-0.2229907780172995
296,2025-08-05,4.6899999999999995,28,July-August,3.6,25.5,1.0899999999999994,2.5,1.3027777777777776,1.0980392156862746,0.3027777777777776,0.09803921568627451,4.05,29.5,0.15802469135802455,-0.05084745762711862,0.07392197125256673,0.4899999999999993,-1,6.628611111111102,-13.527777777777779,1.492763995589925,-0.47470757633579597
296,2025-08-29,5.970000000000001,NA,July-August,3.6,25.5,2.3700000000000006,NA,1.6583333333333334,NA,0.6583333333333334,NA,4.05,29.5,0.4740740740740743,NA,0.06570841889117043,1.2800000000000011,NA,19.480000000000018,NA,3.6725026871518542,NA
296,2025-09-01,NA,32,September+,3.6,25.5,NA,6.5,NA,1.2549019607843137,NA,0.2549019607843137,5.970000000000001,28,NA,0.1428571428571428,0.008213552361396304,NA,NA,NA,NA,NA,NA
296,2025-09-29,6.64,32,September+,3.6,25.5,3.0399999999999996,6.5,1.8444444444444443,1.2549019607843137,0.8444444444444443,0.2549019607843137,5.970000000000001,28,0.11222780569514224,0.1428571428571428,0.07665982203969883,NA,0,NA,0,NA,0
296,2025-11-05,6.49,34,September+,3.6,25.5,2.89,8.5,1.8027777777777778,1.3333333333333333,0.8027777777777778,0.3333333333333333,5.970000000000001,28,0.08710217755443872,0.2142857142857142,0.10130047912388775,-0.14999999999999947,2,-1.480743243243238,19.743243243243242,-0.2255609545972593,0.5984633275257538
296,2025-12-02,6,34,September+,3.6,25.5,2.4,8.5,1.6666666666666665,1.3333333333333333,0.6666666666666666,0.3333333333333333,5.970000000000001,28,0.005025125628140614,0.2142857142857142,0.07392197125256673,-0.4900000000000002,0,-6.628611111111114,0,-1.0619719706841262,0
297,2025-03-07,11,71.7,until June,11,71.7,0,0,1,1,0,0,11,71.7,0,0,NA,NA,NA,NA,NA,NA,NA
297,2025-05-08,11.04,93.5,until June,11,71.7,0.03999999999999915,21.799999999999997,1.0036363636363637,1.304044630404463,0.0036363636363635587,0.304044630404463,11,71.7,0.0036363636363636598,0.30404463040446306,0.1697467488021903,0.03999999999999915,21.799999999999997,0.23564516129031754,128.4266129032258,0.02138343194312489,1.563922081349701
297,2025-06-11,11.38,93.5,until June,11,71.7,0.3800000000000008,21.799999999999997,1.0345454545454547,1.304044630404463,0.034545454545454615,0.304044630404463,11,71.7,0.03454545454545466,0.30404463040446306,0.09308692676249145,0.34000000000000163,0,3.6525000000000176,0,0.3258501371156882,0
297,2025-07-09,11.54,95,July-August,11,71.7,0.5399999999999991,23.299999999999997,1.049090909090909,1.3249651324965133,0.04909090909090901,0.3249651324965132,11.38,93.5,0.014059753954305698,0.016042780748663166,0.07665982203969883,0.15999999999999837,1.5,2.087142857142836,19.56696428571429,0.1821271170514625,0.20761143037427607
297,2025-08-05,11.370000000000001,94.5,July-August,11,71.7,0.370000000000001,22.799999999999997,1.0336363636363637,1.3179916317991631,0.03363636363636373,0.3179916317991631,11.38,93.5,-8.787346221440506e-4,0.010695187165775444,0.07392197125256673,-0.16999999999999815,-0.5,-2.299722222222197,-6.763888888888889,-0.20076511848962825,-0.07138685578085628
297,2025-08-29,11.69,NA,July-August,11,71.7,0.6899999999999995,NA,1.0627272727272727,NA,0.06272727272727269,NA,11.38,93.5,0.027240773286467457,NA,0.06570841889117043,0.3199999999999985,NA,4.869999999999977,NA,0.4224035243870673,NA
297,2025-09-01,NA,95,September+,11,71.7,NA,23.299999999999997,NA,1.3249651324965133,NA,0.3249651324965132,11.69,94.5,NA,0.005291005291005346,0.008213552361396304,NA,NA,NA,NA,NA,NA
297,2025-09-29,11.709999999999999,93,September+,11,71.7,0.7099999999999991,21.299999999999997,1.0645454545454545,1.297071129707113,0.06454545454545446,0.2970711297071129,11.69,94.5,0.0017108639863130382,-0.015873015873015928,0.07665982203969883,NA,-2,NA,-26.089285714285715,NA,-0.2775560636739522
297,2025-11-05,11.719999999999999,94,September+,11,71.7,0.7199999999999989,22.299999999999997,1.0654545454545454,1.311018131101813,0.06545454545454535,0.31101813110181303,11.69,94.5,0.0025662959794696683,-0.005291005291005346,0.10130047912388775,0.009999999999999787,1,0.09871621621621411,9.871621621621621,0.008426480769127338,0.10557984729437957
297,2025-12-02,11.719999999999999,94,September+,11,71.7,0.7199999999999989,22.299999999999997,1.0654545454545454,1.311018131101813,0.06545454545454535,0.31101813110181303,11.69,94.5,0.0025662959794696683,-0.005291005291005346,0.07392197125256673,0,0,0,0,0,0
298,2025-03-07,4,33.5,until June,4,33.5,0,0,1,1,0,0,4,33.5,0,0,NA,NA,NA,NA,NA,NA,NA
